timestamp,target_x,target_y,target_z,std_x,std_y,std_z,prop_x,prop_y,prop_z,err_std_mm,err_prop_mm,delay_ms,tau_filt_ms
0.7923,0.09445,0.36701,0.9,0.13545,0.37778,0.9,0.13055,0.37541,0.9,45.1,39.93,144.9,150.7
0.8373,0.09353,0.36709,0.9,0.13294,0.37714,0.9,0.12787,0.37439,0.9,43.26,37.69,135.1,150.1
0.8521,0.09384,0.36759,0.9,0.13059,0.37656,0.9,0.12505,0.37362,0.9,40.24,35.09,104.5,148.3
0.9462,0.09167,0.36705,0.9,0.12826,0.37599,0.9,0.12233,0.37292,0.9,40.07,33.8,143.7,148.1
1.0386,0.09236,0.36685,0.9,0.1261,0.37544,0.9,0.11971,0.37224,0.9,37.04,31.66,196.6,150.0
1.0553,0.09129,0.3671,0.9,0.12401,0.37494,0.9,0.11721,0.37163,0.9,35.8,29.16,164.8,150.6
1.0712,0.0907,0.3658,0.9,0.12202,0.3744,0.9,0.11484,0.37102,0.9,34.55,27.17,156.1,150.9
1.1437,0.09074,0.36503,0.9,0.12014,0.37383,0.9,0.11256,0.37045,0.9,32.65,24.65,187.9,152.3
1.1588,0.09056,0.36494,0.9,0.11836,0.3733,0.9,0.11038,0.36993,0.9,30.88,22.23,102.2,150.3
1.2195,0.08986,0.36434,0.9,0.11665,0.37276,0.9,0.10836,0.36943,0.9,29.88,20.56,118.0,149.0
1.2499,0.09031,0.36514,0.9,0.11507,0.37231,0.9,0.10649,0.36896,0.9,27.43,18.95,127.0,148.2
1.3098,0.09007,0.36498,0.9,0.11357,0.37187,0.9,0.10477,0.36852,0.9,26.06,16.96,100.8,146.3
1.3683,0.08911,0.36507,0.9,0.1121,0.37146,0.9,0.10319,0.36815,0.9,25.39,15.31,107.4,144.7
1.4668,0.08896,0.36463,0.9,0.11072,0.37105,0.9,0.10166,0.36778,0.9,24.13,15.44,156.9,145.2
1.5286,0.08702,0.36409,0.9,0.10929,0.37063,0.9,0.10015,0.36746,0.9,24.7,15.91,112.3,143.9
1.5755,0.08647,0.36397,0.9,0.10792,0.37023,0.9,0.0988,0.36714,0.9,23.78,13.79,113.9,142.7
1.6206,0.0858,0.364,0.9,0.1066,0.36986,0.9,0.0975,0.36685,0.9,22.99,13.1,125.0,142.0
1.7017,0.08436,0.36367,0.9,0.10526,0.36949,0.9,0.09624,0.36655,0.9,23.08,13.11,167.9,143.0
1.7179,0.08523,0.36292,0.9,0.10406,0.36909,0.9,0.09512,0.36626,0.9,21.08,11.61,141.9,143.0
1.7633,0.08567,0.3631,0.9,0.10296,0.36873,0.9,0.09405,0.36596,0.9,19.34,11.38,171.9,144.1
1.7788,0.08417,0.36261,0.9,0.10183,0.36837,0.9,0.09304,0.36566,0.9,19.76,11.14,158.2,144.7
1.8244,0.08245,0.36197,0.9,0.10067,0.36798,0.9,0.09208,0.36537,0.9,20.41,11.34,148.6,144.8
1.8689,0.08096,0.36082,0.9,0.09949,0.36755,0.9,0.09112,0.36504,0.9,20.97,12.17,149.1,145.0
1.8843,0.07987,0.36038,0.9,0.09831,0.36712,0.9,0.09021,0.36472,0.9,20.88,11.61,130.3,144.4
1.9589,0.06228,0.36065,0.9,0.09615,0.36673,0.9,0.08898,0.36437,0.9,36.6,18.88,123.1,143.6
2.0203,0.06847,0.36423,0.9,0.09449,0.36658,0.9,0.0877,0.36431,0.9,27.79,19.59,150.8,143.9
2.0673,0.07452,0.36586,0.9,0.09329,0.36654,0.9,0.08701,0.36443,0.9,19.98,8.71,166.9,144.8
2.0836,0.08312,0.36948,0.9,0.09268,0.36672,0.9,0.08632,0.36454,0.9,10.59,8.37,128.8,144.1
2.1494,0.09049,0.37434,0.9,0.09255,0.36717,0.9,0.0863,0.36508,0.9,7.93,13.17,161.2,144.8
2.2091,0.09546,0.38003,0.9,0.09272,0.36795,0.9,0.08646,0.36577,0.9,13.19,17.16,153.0,145.2
2.2986,0.09014,0.38043,0.9,0.09257,0.36869,0.9,0.08642,0.36634,0.9,12.75,13.56,190.7,147.0
2.3453,0.08846,0.379,0.9,0.09232,0.36931,0.9,0.08637,0.36689,0.9,11.09,12.92,120.2,145.9
2.4053,0.08614,0.37959,0.9,0.09195,0.36993,0.9,0.08615,0.36744,0.9,11.99,12.46,101.3,144.1
2.4777,0.08552,0.37943,0.9,0.09156,0.3705,0.9,0.08592,0.36797,0.9,11.47,12.05,134.6,143.7
2.5519,0.08428,0.37832,0.9,0.09113,0.37097,0.9,0.08563,0.36841,0.9,10.69,10.35,128.8,143.1
2.597,0.08287,0.3795,0.9,0.09063,0.37148,0.9,0.08528,0.36886,0.9,11.87,11.12,132.9,142.7
2.6428,0.08295,0.38045,0.9,0.09017,0.37202,0.9,0.08495,0.36934,0.9,11.81,11.65,133.1,142.4
2.6726,0.08298,0.38151,0.9,0.08974,0.37259,0.9,0.08449,0.3698,0.9,11.91,11.6,111.6,141.1
2.7379,0.08446,0.38333,0.9,0.08942,0.37323,0.9,0.0841,0.37048,0.9,11.97,13.52,141.8,141.2
2.7714,0.0851,0.38251,0.9,0.08916,0.37379,0.9,0.08399,0.37116,0.9,10.24,12.07,142.2,141.2
2.8456,0.08339,0.38539,0.9,0.08882,0.37449,0.9,0.08378,0.37181,0.9,12.96,11.6,115.7,140.2
2.8752,0.0838,0.38309,0.9,0.08852,0.375,0.9,0.08388,0.37263,0.9,9.96,11.51,136.6,140.0
2.9198,0.08163,0.38163,0.9,0.0881,0.3754,0.9,0.08387,0.37335,0.9,9.56,9.44,131.3,139.7
2.9952,0.06407,0.38177,0.9,0.08666,0.37578,0.9,0.08281,0.37402,0.9,24.86,24.42,160.2,140.5
3.0409,0.05153,0.38166,0.9,0.08455,0.37613,0.9,0.0814,0.37464,0.9,35.62,29.05,113.6,139.4
3.1301,0.0502,0.3809,0.9,0.08249,0.37642,0.9,0.07983,0.37521,0.9,34.68,32.04,114.9,138.4
3.1898,0.05969,0.37647,0.9,0.08112,0.37642,0.9,0.0788,0.37548,0.9,22.8,20.0,144.2,138.7
3.2053,0.06133,0.37762,0.9,0.07994,0.3765,0.9,0.07784,0.37578,0.9,19.83,18.32,113.1,137.7
3.2792,0.06001,0.37868,0.9,0.07874,0.37663,0.9,0.0769,0.37615,0.9,20.05,18.08,139.8,137.7
3.3841,0.06041,0.3792,0.9,0.07764,0.37678,0.9,0.07605,0.37655,0.9,18.51,16.48,149.8,138.2
3.4293,0.06181,0.38039,0.9,0.07669,0.377,0.9,0.07535,0.377,0.9,16.24,14.45,156.0,138.9
3.5071,0.06254,0.38001,0.9,0.07584,0.37718,0.9,0.07475,0.37738,0.9,14.47,12.13,195.6,141.2
3.5247,0.06232,0.37819,0.9,0.07503,0.37724,0.9,0.07419,0.3777,0.9,13.56,11.78,120.9,140.4
3.5574,0.06696,0.37567,0.9,0.07455,0.37714,0.9,0.07373,0.37788,0.9,8.22,9.22,119.7,139.6
3.6336,0.06525,0.37708,0.9,0.07399,0.37714,0.9,0.07327,0.3781,0.9,9.3,9.27,156.3,140.2
3.6636,0.06326,0.37851,0.9,0.07334,0.37722,0.9,0.07232,0.37827,0.9,10.82,9.68,133.2,140.0
3.7088,0.06368,0.37779,0.9,0.07276,0.37726,0.9,0.07132,0.37841,0.9,9.68,8.78,123.1,139.3
3.826,0.06234,0.37715,0.9,0.07214,0.37725,0.9,0.07024,0.37851,0.9,10.42,9.21,122.8,138.6
3.8574,0.06495,0.3766,0.9,0.07171,0.37721,0.9,0.06957,0.37841,0.9,7.22,5.83,145.7,138.9
3.9187,0.06497,0.37416,0.9,0.0713,0.37703,0.9,0.06903,0.37819,0.9,7.4,5.84,179.0,140.5
3.9506,0.06539,0.37353,0.9,0.07095,0.37682,0.9,0.06854,0.378,0.9,6.87,5.49,107.9,139.2
4.0266,0.06173,0.37559,0.9,0.0704,0.37674,0.9,0.06797,0.37788,0.9,9.3,6.32,102.0,137.7
4.0928,0.06117,0.37664,0.9,0.06984,0.37674,0.9,0.06735,0.3779,0.9,9.22,6.95,145.1,138.0
4.1241,0.06073,0.37754,0.9,0.0693,0.37679,0.9,0.06678,0.37792,0.9,9.15,6.57,131.2,137.7
4.2013,0.06085,0.37808,0.9,0.06879,0.37686,0.9,0.06621,0.37795,0.9,8.55,6.8,174.2,139.2
4.2329,0.05976,0.37862,0.9,0.06825,0.37697,0.9,0.0657,0.37795,0.9,9.2,6.47,109.6,138.0
4.3099,0.06018,0.37543,0.9,0.06776,0.37688,0.9,0.06524,0.37781,0.9,8.21,6.07,143.0,138.2
4.3435,0.05888,0.3759,0.9,0.06723,0.37682,0.9,0.06479,0.37769,0.9,8.94,5.64,104.8,136.9
4.465,0.05915,0.37681,0.9,0.06675,0.37682,0.9,0.06432,0.37765,0.9,8.08,6.08,119.3,136.2
4.4809,0.05669,0.37608,0.9,0.06614,0.37677,0.9,0.06379,0.37757,0.9,10.08,6.98,125.7,135.8
4.5702,0.05697,0.376,0.9,0.06559,0.37673,0.9,0.06333,0.37744,0.9,9.2,7.27,155.7,136.6
4.5864,0.05621,0.37604,0.9,0.06503,0.37668,0.9,0.06292,0.37727,0.9,9.41,7.2,132.2,136.4
4.6631,0.0559,0.37593,0.9,0.06448,0.37664,0.9,0.06253,0.37709,0.9,9.16,6.94,164.2,137.5
4.6787,0.05621,0.37554,0.9,0.06398,0.37657,0.9,0.06211,0.37694,0.9,8.34,6.52,135.8,137.4
4.7387,0.05588,0.3755,0.9,0.0635,0.37651,0.9,0.06172,0.37683,0.9,8.18,5.38,161.6,138.4
4.7979,0.05675,0.37525,0.9,0.06309,0.37643,0.9,0.06139,0.37673,0.9,6.86,4.37,102.3,136.9
4.8788,0.05897,0.37376,0.9,0.06285,0.37627,0.9,0.06111,0.37659,0.9,4.92,3.94,108.7,135.8
4.8944,0.05902,0.37358,0.9,0.06262,0.37611,0.9,0.06088,0.37645,0.9,4.68,3.62,117.7,135.1
4.9711,0.0604,0.37356,0.9,0.06248,0.37596,0.9,0.06075,0.37625,0.9,3.38,3.04,143.3,135.4
5.0314,0.06126,0.3729,0.9,0.06241,0.37578,0.9,0.06068,0.37601,0.9,3.29,3.8,157.8,136.3
5.096,0.06033,0.37369,0.9,0.06228,0.37565,0.9,0.06059,0.37581,0.9,2.95,3.75,107.7,135.2
5.1129,0.0608,0.37399,0.9,0.0622,0.37555,0.9,0.06046,0.37569,0.9,2.23,1.85,140.3,135.4
5.191,0.0635,0.37373,0.9,0.06227,0.37544,0.9,0.06043,0.37557,0.9,2.25,2.76,106.9,134.2
5.2668,0.06337,0.37295,0.9,0.06234,0.37529,0.9,0.06043,0.37541,0.9,2.72,3.92,131.4,134.1
5.3254,0.06361,0.37218,0.9,0.06242,0.37511,0.9,0.06047,0.37524,0.9,3.36,4.48,111.5,133.2
5.4287,0.06471,0.37217,0.9,0.06255,0.37493,0.9,0.06046,0.37507,0.9,3.73,3.63,188.6,135.4
5.4751,0.06286,0.37247,0.9,0.06257,0.37478,0.9,0.06048,0.37491,0.9,2.48,3.4,189.7,137.6
5.4908,0.06263,0.37251,0.9,0.06258,0.37465,0.9,0.06052,0.37476,0.9,2.27,3.32,155.0,138.3
5.5357,0.06322,0.37278,0.9,0.06261,0.37453,0.9,0.06059,0.37461,0.9,1.98,3.21,174.1,139.7
5.5541,0.06311,0.37289,0.9,0.06264,0.37443,0.9,0.06067,0.37447,0.9,1.71,2.97,144.0,139.9
5.5986,0.06266,0.37359,0.9,0.06265,0.37438,0.9,0.06072,0.37437,0.9,0.85,2.05,143.2,140.0
5.6651,0.06114,0.37443,0.9,0.06255,0.37439,0.9,0.06077,0.37432,0.9,1.5,1.14,185.6,141.9
5.6954,0.06151,0.3746,0.9,0.06249,0.3744,0.9,0.06087,0.37424,0.9,1.06,1.6,179.4,143.4
5.7112,0.06261,0.37428,0.9,0.0625,0.37439,0.9,0.06096,0.37418,0.9,0.17,1.57,153.2,143.8
5.727,0.06178,0.37477,0.9,0.06246,0.37442,0.9,0.06102,0.37416,0.9,0.82,1.26,122.6,142.9
5.787,0.06355,0.37453,0.9,0.06252,0.37442,0.9,0.06116,0.37415,0.9,1.1,1.91,121.2,142.0
5.863,0.06364,0.37448,0.9,0.06259,0.37443,0.9,0.06132,0.3741,0.9,1.12,2.17,158.8,142.7
5.9084,0.06284,0.37399,0.9,0.0626,0.3744,0.9,0.06142,0.37405,0.9,0.5,0.61,163.1,143.5
5.954,0.06048,0.37469,0.9,0.06248,0.37442,0.9,0.06149,0.37398,0.9,2.15,0.57,164.7,144.4
6.0283,0.06281,0.37253,0.9,0.0625,0.3743,0.9,0.0616,0.37387,0.9,1.92,1.75,134.1,144.0
6.0895,0.06407,0.37208,0.9,0.06259,0.37417,0.9,0.0618,0.37377,0.9,2.72,3.11,109.7,142.6
6.15,0.06273,0.37242,0.9,0.0626,0.37406,0.9,0.06192,0.37366,0.9,1.76,2.12,123.9,141.8
6.1695,0.06345,0.37278,0.9,0.06265,0.37399,0.9,0.06203,0.37357,0.9,1.54,1.57,121.0,141.0
6.2597,0.06323,0.37323,0.9,0.06269,0.37394,0.9,0.06213,0.37355,0.9,0.95,1.24,169.5,142.2
6.3046,0.06326,0.37349,0.9,0.06272,0.37391,0.9,0.06227,0.37354,0.9,0.74,2.35,176.1,143.5
6.3362,0.06518,0.37314,0.9,0.06287,0.37387,0.9,0.06246,0.37351,0.9,2.58,3.18,161.7,144.2
6.4097,0.06406,0.3738,0.9,0.06294,0.37386,0.9,0.06264,0.37348,0.9,1.2,3.23,109.5,142.8
6.4276,0.06382,0.37337,0.9,0.06299,0.37383,0.9,0.06274,0.37349,0.9,1.01,1.33,113.0,141.7
6.5327,0.05983,0.37388,0.9,0.0628,0.37384,0.9,0.06267,0.37337,0.9,3.17,3.27,168.5,142.7
6.5948,0.06185,0.36892,0.9,0.06275,0.37354,0.9,0.06267,0.37312,0.9,5.01,5.09,112.4,141.5
6.6565,0.06453,0.36836,0.9,0.06285,0.37323,0.9,0.06277,0.37289,0.9,5.48,5.13,166.1,142.5
6.6742,0.06447,0.36831,0.9,0.06295,0.37294,0.9,0.06286,0.37265,0.9,5.18,4.85,150.5,142.8
6.722,0.06433,0.3685,0.9,0.06303,0.37267,0.9,0.06296,0.37242,0.9,4.65,4.45,130.6,142.3
6.7858,0.06299,0.36891,0.9,0.06303,0.37244,0.9,0.06302,0.37222,0.9,3.77,3.52,152.6,142.7
6.849,0.06249,0.36888,0.9,0.063,0.37223,0.9,0.06301,0.37205,0.9,3.6,3.0,161.5,143.5
6.9252,0.062,0.3699,0.9,0.06294,0.37209,0.9,0.06297,0.37195,0.9,2.54,1.94,188.7,145.3
6.9417,0.06171,0.37063,0.9,0.06286,0.372,0.9,0.06293,0.37191,0.9,1.91,1.45,166.9,146.2
6.9891,0.06177,0.37195,0.9,0.0628,0.372,0.9,0.06294,0.37183,0.9,1.09,1.76,174.3,147.3
7.0362,0.06407,0.3688,0.9,0.06288,0.37181,0.9,0.06301,0.37168,0.9,3.45,2.73,122.2,146.3
7.1561,0.06295,0.36844,0.9,0.06288,0.37161,0.9,0.06307,0.37149,0.9,3.37,3.6,115.4,145.1
7.2033,0.06302,0.36875,0.9,0.06289,0.37143,0.9,0.06309,0.37134,0.9,2.86,2.98,107.8,143.6
7.3119,0.06622,0.36626,0.9,0.06309,0.37112,0.9,0.06315,0.37104,0.9,6.15,5.45,166.6,144.5
7.3566,0.06562,0.36714,0.9,0.06324,0.37089,0.9,0.06321,0.37072,0.9,4.71,4.65,123.9,143.7
7.4056,0.06754,0.3648,0.9,0.0635,0.37052,0.9,0.06344,0.37036,0.9,7.45,6.42,129.0,143.1
7.4788,0.06983,0.36544,0.9,0.06388,0.37022,0.9,0.0638,0.37003,0.9,8.12,8.15,156.9,143.6
7.5245,0.06888,0.36572,0.9,0.06418,0.36995,0.9,0.06414,0.36973,0.9,6.72,7.54,115.5,142.5
7.5694,0.0694,0.36606,0.9,0.06449,0.36971,0.9,0.06439,0.36947,0.9,6.51,6.37,133.8,142.2
7.6746,0.06915,0.36522,0.9,0.06477,0.36944,0.9,0.06471,0.36922,0.9,6.47,7.58,195.5,144.3
7.7219,0.06919,0.36598,0.9,0.06504,0.36924,0.9,0.06493,0.36903,0.9,5.62,6.09,135.7,143.9
7.7552,0.05847,0.36939,0.9,0.06464,0.36924,0.9,0.06464,0.36901,0.9,6.57,5.42,139.1,143.7
7.8313,0.05407,0.37166,0.9,0.06401,0.36939,0.9,0.06403,0.36916,0.9,10.84,12.39,172.2,144.9
7.8929,0.05973,0.36919,0.9,0.06375,0.36938,0.9,0.06382,0.36911,0.9,4.28,4.21,150.8,145.1
7.9371,0.06046,0.36986,0.9,0.06355,0.36941,0.9,0.06365,0.36908,0.9,3.33,3.52,148.0,145.2
7.9659,0.05985,0.37217,0.9,0.06333,0.36957,0.9,0.06347,0.36914,0.9,4.62,4.27,131.6,144.7
7.9834,0.06082,0.37304,0.9,0.06318,0.36978,0.9,0.06333,0.36919,0.9,4.28,4.7,120.0,143.7
8.0733,0.06175,0.37327,0.9,0.0631,0.36999,0.9,0.06326,0.36927,0.9,3.77,3.98,101.0,142.0
8.1623,0.06163,0.37344,0.9,0.06301,0.3702,0.9,0.0633,0.3694,0.9,3.75,4.8,176.7,143.4
8.1924,0.06211,0.37416,0.9,0.06295,0.37044,0.9,0.06339,0.36953,0.9,4.07,4.61,104.3,141.8
8.2357,0.06272,0.3745,0.9,0.06294,0.37068,0.9,0.06347,0.36969,0.9,4.07,4.97,134.0,141.5
8.251,0.06338,0.37312,0.9,0.06297,0.37083,0.9,0.06355,0.36983,0.9,2.48,4.28,115.4,140.5
8.3406,0.06315,0.37282,0.9,0.06298,0.37095,0.9,0.06368,0.36991,0.9,2.01,3.05,150.3,140.9
8.4307,0.06266,0.37347,0.9,0.06296,0.3711,0.9,0.0636,0.37007,0.9,2.55,3.32,112.2,139.7
8.4913,0.06133,0.37374,0.9,0.06286,0.37126,0.9,0.06336,0.37028,0.9,3.1,4.85,177.2,141.2
8.5583,0.06069,0.3732,0.9,0.06273,0.37137,0.9,0.06299,0.3705,0.9,2.91,3.98,139.5,141.1
8.5741,0.05739,0.37496,0.9,0.06241,0.37159,0.9,0.06262,0.37074,0.9,6.43,7.41,147.9,141.4
8.6214,0.05765,0.37641,0.9,0.06212,0.37188,0.9,0.06232,0.37102,0.9,6.77,6.98,108.5,140.1
8.7317,0.05723,0.37635,0.9,0.06183,0.37214,0.9,0.06199,0.37134,0.9,6.63,7.48,129.4,139.7
8.7928,0.05752,0.37653,0.9,0.06157,0.37241,0.9,0.06172,0.37168,0.9,6.15,6.97,128.7,139.2
8.8094,0.05778,0.37636,0.9,0.06135,0.37265,0.9,0.0615,0.37201,0.9,5.47,6.21,122.7,138.6
8.9181,0.05598,0.37642,0.9,0.06102,0.37287,0.9,0.06124,0.37232,0.9,6.56,6.66,110.1,137.4
9.027,0.06504,0.37687,0.9,0.06126,0.37311,0.9,0.06134,0.37251,0.9,5.67,2.91,100.4,135.9
9.1086,0.06543,0.37594,0.9,0.06151,0.37328,0.9,0.06153,0.37277,0.9,5.03,5.36,133.7,135.9
9.1824,0.06485,0.37499,0.9,0.06171,0.37338,0.9,0.06169,0.37296,0.9,3.75,4.22,106.7,134.7
9.2458,0.06534,0.37587,0.9,0.06193,0.37353,0.9,0.06189,0.37317,0.9,4.39,4.62,139.4,134.9
9.321,0.06578,0.37454,0.9,0.06216,0.37359,0.9,0.06203,0.37332,0.9,3.97,4.1,119.5,134.3
9.3959,0.0674,0.37361,0.9,0.06248,0.37359,0.9,0.06228,0.37335,0.9,5.24,6.18,153.1,135.0
9.4703,0.06992,0.3709,0.9,0.06292,0.37343,0.9,0.06252,0.37336,0.9,7.91,7.22,113.7,134.2
9.5011,0.07248,0.37026,0.9,0.0635,0.37324,0.9,0.06293,0.37332,0.9,10.07,10.51,155.8,135.0
9.5616,0.07283,0.37087,0.9,0.06406,0.3731,0.9,0.06314,0.37337,0.9,9.63,6.49,175.3,136.6
9.5961,0.0685,0.37242,0.9,0.06432,0.37306,0.9,0.06334,0.37344,0.9,4.49,5.71,148.6,137.1
9.6279,0.06934,0.37292,0.9,0.06462,0.37305,0.9,0.06355,0.37351,0.9,5.02,5.89,150.2,137.6
9.7033,0.06878,0.37381,0.9,0.06487,0.3731,0.9,0.06374,0.37356,0.9,4.23,5.83,167.8,138.8
9.749,0.07034,0.371,0.9,0.0652,0.37297,0.9,0.06411,0.37347,0.9,5.85,6.89,146.3,139.1
9.7954,0.06927,0.37148,0.9,0.06545,0.37288,0.9,0.06444,0.37344,0.9,4.34,5.39,145.1,139.4
9.8794,0.06824,0.37195,0.9,0.06561,0.37283,0.9,0.06457,0.37356,0.9,2.95,1.32,182.3,141.1
9.8951,0.06554,0.37363,0.9,0.06561,0.37287,0.9,0.06466,0.37367,0.9,0.81,1.32,189.7,143.0
9.9112,0.06527,0.37516,0.9,0.06559,0.37301,0.9,0.06476,0.37379,0.9,2.32,1.31,152.1,143.4
9.9417,0.06478,0.37399,0.9,0.06554,0.37307,0.9,0.06484,0.37383,0.9,1.27,0.23,154.4,143.8
9.9573,0.06525,0.37395,0.9,0.06552,0.37312,0.9,0.06498,0.37382,0.9,0.93,0.27,125.1,143.1
10.0475,0.06795,0.37388,0.9,0.06567,0.37317,0.9,0.06525,0.37379,0.9,2.54,2.75,165.3,144.0
10.1137,0.06424,0.37436,0.9,0.06558,0.37324,0.9,0.06553,0.37375,0.9,1.86,1.51,110.8,142.7
10.1614,0.06571,0.37386,0.9,0.06559,0.37328,0.9,0.06567,0.37373,0.9,0.63,0.22,143.6,142.7
10.2219,0.06652,0.37346,0.9,0.06565,0.37329,0.9,0.06582,0.37371,0.9,0.95,0.75,161.6,143.4
10.2375,0.06633,0.37378,0.9,0.06569,0.37332,0.9,0.06596,0.37371,0.9,0.84,0.53,159.2,144.1
10.2836,0.06466,0.37468,0.9,0.06563,0.3734,0.9,0.06608,0.37372,0.9,1.71,0.4,115.5,142.9
10.3137,0.06328,0.37442,0.9,0.06548,0.37346,0.9,0.06608,0.3737,0.9,2.56,2.72,139.1,142.8
10.372,0.06323,0.37444,0.9,0.06535,0.37352,0.9,0.0661,0.37372,0.9,2.46,1.84,163.1,143.6
10.4482,0.0664,0.37523,0.9,0.06541,0.37362,0.9,0.0662,0.37387,0.9,2.01,3.15,188.0,145.4
10.4791,0.06782,0.37651,0.9,0.06556,0.37379,0.9,0.06629,0.37403,0.9,3.76,3.08,143.0,145.3
10.5559,0.06562,0.3773,0.9,0.06556,0.37401,0.9,0.0663,0.37419,0.9,3.5,2.81,178.0,146.6
10.5717,0.06636,0.37677,0.9,0.06561,0.37417,0.9,0.06632,0.37433,0.9,2.88,2.62,151.3,146.8
10.6322,0.06749,0.37697,0.9,0.06572,0.37434,0.9,0.06632,0.37449,0.9,3.37,3.15,168.3,147.6
10.6822,0.06643,0.37747,0.9,0.06576,0.37453,0.9,0.06638,0.37464,0.9,3.21,3.0,145.4,147.5
10.6985,0.06673,0.37781,0.9,0.06582,0.37472,0.9,0.06648,0.37477,0.9,3.42,3.0,101.9,145.7
10.8016,0.0649,0.37697,0.9,0.06577,0.37486,0.9,0.06643,0.37491,0.9,2.43,2.88,113.0,144.4
10.9259,0.06567,0.37519,0.9,0.06576,0.37488,0.9,0.0664,0.37494,0.9,0.34,1.01,124.8,143.6
11.0,0.06511,0.37546,0.9,0.06572,0.37491,0.9,0.06633,0.37498,0.9,0.87,1.83,167.6,144.6
11.0477,0.06548,0.3764,0.9,0.06571,0.375,0.9,0.06624,0.37502,0.9,1.5,1.97,108.4,143.1
11.1363,0.06394,0.3761,0.9,0.0656,0.37507,0.9,0.06605,0.37511,0.9,2.08,2.95,117.7,142.1
11.2009,0.06425,0.37502,0.9,0.06552,0.37506,0.9,0.06597,0.37512,0.9,1.36,1.07,171.6,143.3
11.2348,0.06534,0.37497,0.9,0.06551,0.37506,0.9,0.06597,0.37521,0.9,0.21,1.07,170.9,144.4
11.2805,0.06392,0.37581,0.9,0.06541,0.3751,0.9,0.06591,0.3753,0.9,1.76,1.97,138.1,144.2
11.3574,0.06225,0.374,0.9,0.06522,0.37504,0.9,0.06577,0.37527,0.9,3.35,3.22,159.0,144.7
11.4185,0.06537,0.37264,0.9,0.06523,0.37489,0.9,0.06568,0.3752,0.9,2.4,2.99,196.0,146.8
11.4514,0.06461,0.37094,0.9,0.0652,0.37466,0.9,0.0656,0.37513,0.9,4.01,3.16,116.8,145.6
11.5169,0.06244,0.37084,0.9,0.06503,0.37443,0.9,0.06545,0.37497,0.9,4.71,5.29,149.7,145.8
11.5625,0.06373,0.37054,0.9,0.06495,0.37419,0.9,0.06539,0.37481,0.9,4.1,4.69,153.0,146.1
11.6395,0.06549,0.37022,0.9,0.06499,0.37396,0.9,0.06532,0.37466,0.9,4.01,4.24,108.0,144.5
11.7528,0.06418,0.37037,0.9,0.06494,0.37374,0.9,0.06523,0.37447,0.9,3.67,4.28,113.2,143.3
11.7987,0.06658,0.37159,0.9,0.06503,0.37361,0.9,0.06526,0.37434,0.9,2.7,3.04,149.3,143.5
11.8587,0.06611,0.37349,0.9,0.0651,0.37361,0.9,0.06526,0.37428,0.9,1.09,1.73,121.3,142.6
11.9469,0.06682,0.37379,0.9,0.0652,0.37362,0.9,0.06527,0.37429,0.9,1.73,1.34,175.1,143.9
12.0059,0.06638,0.374,0.9,0.06527,0.37364,0.9,0.0653,0.37424,0.9,1.24,1.28,178.2,145.3
12.0226,0.06618,0.37326,0.9,0.06533,0.37362,0.9,0.06531,0.3742,0.9,0.98,1.31,159.8,145.9
12.1146,0.06695,0.3724,0.9,0.06543,0.37354,0.9,0.06533,0.37415,0.9,2.03,1.71,162.2,146.5
