timestamp,target_x,target_y,target_z,std_x,std_y,std_z,prop_x,prop_y,prop_z,err_std_mm,err_prop_mm,delay_ms,tau_filt_ms
0.6402,0.1734,0.35864,0.9,0.1735,0.35278,0.9,0.15728,0.36526,0.9,6.23,12.16,102.5,158.4
0.6551,0.17483,0.35804,0.9,0.17358,0.35309,0.9,0.15772,0.36561,0.9,5.44,13.48,102.5,156.2
0.671,0.17637,0.35741,0.9,0.17374,0.35335,0.9,0.15845,0.36586,0.9,5.14,15.04,102.5,154.0
0.6869,0.17314,0.35874,0.9,0.17371,0.35368,0.9,0.15924,0.36605,0.9,5.43,14.9,139.3,153.4
0.7027,0.17467,0.35811,0.9,0.17376,0.35394,0.9,0.16027,0.36615,0.9,4.54,15.94,139.3,152.9
0.7186,0.17215,0.35894,0.9,0.17367,0.35424,0.9,0.16162,0.36603,0.9,5.25,17.9,193.6,154.5
0.7344,0.17373,0.3585,0.9,0.17367,0.3545,0.9,0.16306,0.3658,0.9,4.26,18.14,193.6,156.0
0.7499,0.17524,0.35788,0.9,0.17377,0.3547,0.9,0.1646,0.36558,0.9,3.73,17.76,193.6,157.5
0.7658,0.18197,0.3583,0.9,0.17426,0.35492,0.9,0.16613,0.36536,0.9,8.96,16.87,132.0,156.5
0.7814,0.18755,0.35996,0.9,0.17506,0.35522,0.9,0.16778,0.36518,0.9,14.22,16.59,132.0,155.5
0.7974,0.19328,0.36167,0.9,0.17615,0.35561,0.9,0.16989,0.36514,0.9,19.34,18.39,132.0,154.6
0.8133,0.19898,0.36337,0.9,0.17752,0.35607,0.9,0.17256,0.36531,0.9,24.12,21.71,132.0,153.7
0.8287,0.18148,0.35815,0.9,0.17776,0.3562,0.9,0.17532,0.36551,0.9,4.47,21.31,190.6,155.2
0.8446,0.1866,0.35968,0.9,0.17829,0.35641,0.9,0.17855,0.36586,0.9,9.51,23.57,190.6,156.6
0.8603,0.20207,0.36485,0.9,0.17971,0.35691,0.9,0.18163,0.36622,0.9,25.24,21.49,120.2,155.1
0.8763,0.20405,0.36556,0.9,0.18118,0.35743,0.9,0.18446,0.36654,0.9,25.83,18.69,120.2,153.7
0.8923,0.2054,0.36583,0.9,0.18263,0.35794,0.9,0.18728,0.36688,0.9,25.64,17.67,120.2,152.4
0.908,0.20527,0.36585,0.9,0.18399,0.35841,0.9,0.19002,0.36722,0.9,23.99,16.32,133.9,151.7
0.9255,0.20617,0.36575,0.9,0.18532,0.35885,0.9,0.19273,0.36755,0.9,23.36,15.34,133.9,151.0
0.9411,0.20753,0.36559,0.9,0.18665,0.35926,0.9,0.19538,0.36777,0.9,23.21,14.05,133.4,150.3
0.9568,0.2081,0.36548,0.9,0.18794,0.35963,0.9,0.19787,0.36792,0.9,22.34,12.31,133.4,149.6
0.9725,0.20856,0.36535,0.9,0.18917,0.35997,0.9,0.20016,0.36802,0.9,21.4,10.53,133.4,148.9
0.9888,0.20973,0.36541,0.9,0.19041,0.3603,0.9,0.20224,0.36808,0.9,21.26,8.68,114.9,147.6
1.0046,0.21061,0.36564,0.9,0.19162,0.36062,0.9,0.20422,0.36812,0.9,20.89,7.26,114.9,146.3
1.0204,0.21127,0.3657,0.9,0.1928,0.36092,0.9,0.20624,0.3682,0.9,20.3,6.52,105.0,144.6
1.0362,0.21114,0.36558,0.9,0.1939,0.3612,0.9,0.20817,0.3683,0.9,18.93,5.5,105.0,143.0
1.052,0.21115,0.36543,0.9,0.19493,0.36146,0.9,0.20996,0.36838,0.9,17.76,4.05,105.0,141.5
1.0676,0.2112,0.36564,0.9,0.19591,0.36171,0.9,0.2115,0.36844,0.9,16.8,2.99,135.3,141.3
1.0835,0.21108,0.36552,0.9,0.19682,0.36194,0.9,0.2128,0.36845,0.9,15.64,2.9,135.3,141.0
1.101,0.21139,0.36582,0.9,0.1977,0.36217,0.9,0.21393,0.36844,0.9,15.08,3.44,190.9,143.0
1.1169,0.21127,0.3657,0.9,0.19851,0.36238,0.9,0.21492,0.36839,0.9,14.02,4.09,190.9,144.9
1.1326,0.21114,0.36558,0.9,0.19927,0.36257,0.9,0.21581,0.3683,0.9,13.03,4.72,190.9,146.8
1.1487,0.2112,0.36539,0.9,0.19998,0.36274,0.9,0.21651,0.36816,0.9,12.26,5.78,191.9,148.6
1.1644,0.21142,0.3652,0.9,0.20067,0.36289,0.9,0.21705,0.36797,0.9,11.69,6.8,191.9,150.3
1.1795,0.21162,0.36502,0.9,0.20133,0.36302,0.9,0.21742,0.36775,0.9,11.16,7.66,191.9,152.0
1.1958,0.21112,0.36468,0.9,0.20191,0.36312,0.9,0.21768,0.36749,0.9,9.93,8.12,191.9,153.6
1.2117,0.21061,0.36435,0.9,0.20244,0.36319,0.9,0.21783,0.3672,0.9,8.78,8.45,191.9,155.1
1.2275,0.21033,0.36403,0.9,0.20291,0.36324,0.9,0.21788,0.36688,0.9,7.93,8.84,191.9,156.6
1.2434,0.20592,0.36182,0.9,0.20309,0.36316,0.9,0.21779,0.36653,0.9,3.33,9.45,128.9,155.5
1.2591,0.20312,0.36106,0.9,0.20309,0.36303,0.9,0.21744,0.36612,0.9,2.09,10.97,128.9,154.4
1.275,0.20029,0.36029,0.9,0.20292,0.36287,0.9,0.21664,0.36563,0.9,3.92,13.6,128.9,153.4
1.2909,0.20867,0.36257,0.9,0.20327,0.36285,0.9,0.21572,0.36515,0.9,5.75,13.71,182.7,154.6
1.3063,0.20592,0.36182,0.9,0.20343,0.36279,0.9,0.21448,0.3646,0.9,2.84,15.33,182.7,155.7
1.3219,0.20272,0.36095,0.9,0.20338,0.36268,0.9,0.21317,0.36407,0.9,1.97,15.18,185.9,156.9
1.3381,0.19983,0.36017,0.9,0.20317,0.36253,0.9,0.21198,0.36359,0.9,4.35,13.48,185.9,158.1
1.3537,0.20005,0.36024,0.9,0.20298,0.36239,0.9,0.21093,0.36316,0.9,3.87,11.89,192.6,159.4
1.3692,0.20033,0.36033,0.9,0.20282,0.36227,0.9,0.20995,0.36273,0.9,3.36,10.98,192.6,160.8
1.3851,0.20056,0.36038,0.9,0.20269,0.36215,0.9,0.20901,0.36231,0.9,2.95,10.14,192.6,162.0
1.4011,0.19999,0.3596,0.9,0.20253,0.362,0.9,0.20811,0.36191,0.9,3.71,9.19,149.5,161.5
1.4166,0.19955,0.35941,0.9,0.20235,0.36184,0.9,0.20723,0.36152,0.9,3.95,8.56,149.5,161.1
1.4319,0.20005,0.35962,0.9,0.20221,0.36171,0.9,0.20632,0.36112,0.9,3.2,8.34,191.6,162.3
1.4464,0.19963,0.35944,0.9,0.20206,0.36157,0.9,0.20545,0.36074,0.9,3.43,7.62,191.6,163.5
1.4625,0.19938,0.35925,0.9,0.2019,0.36144,0.9,0.20465,0.3604,0.9,3.55,6.66,124.2,161.9
1.4781,0.19969,0.35938,0.9,0.20176,0.36131,0.9,0.20391,0.36009,0.9,3.01,5.78,124.2,160.4
1.4945,0.20065,0.35978,0.9,0.2017,0.36122,0.9,0.20319,0.35981,0.9,1.9,4.67,124.2,158.9
1.5103,0.20003,0.35953,0.9,0.2016,0.36112,0.9,0.20259,0.35959,0.9,2.37,3.44,153.3,158.7
1.5263,0.20152,0.36013,0.9,0.20159,0.36106,0.9,0.20218,0.35946,0.9,0.99,1.59,153.3,158.5
1.5428,0.20307,0.36075,0.9,0.20168,0.36104,0.9,0.20201,0.35943,0.9,1.51,1.18,153.3,158.3
1.5588,0.19977,0.35942,0.9,0.20157,0.36094,0.9,0.20196,0.35945,0.9,2.5,1.82,199.7,159.9
1.5743,0.20098,0.35991,0.9,0.20153,0.36088,0.9,0.20195,0.35943,0.9,1.19,1.89,199.7,161.5
1.5902,0.20247,0.36051,0.9,0.20159,0.36086,0.9,0.20199,0.35939,0.9,1.01,2.05,199.7,163.1
1.606,0.20383,0.35993,0.9,0.20172,0.3608,0.9,0.20203,0.3593,0.9,2.43,1.91,163.1,163.1
1.6219,0.20298,0.35942,0.9,0.2018,0.36072,0.9,0.20195,0.35916,0.9,1.87,0.95,163.1,163.1
1.6376,0.20328,0.35946,0.9,0.20189,0.36064,0.9,0.20194,0.35904,0.9,1.95,1.36,163.1,163.1
1.6532,0.20402,0.35969,0.9,0.20201,0.36059,0.9,0.20203,0.35897,0.9,2.34,2.19,163.1,163.1
1.6684,0.20497,0.36,0.9,0.20219,0.36055,0.9,0.20212,0.35892,0.9,3.02,2.24,144.6,162.3
1.6842,0.20586,0.35137,0.9,0.20241,0.36,0.9,0.20205,0.35891,0.9,9.89,1.37,104.9,160.0
1.7007,0.20837,0.34783,0.9,0.20277,0.35927,0.9,0.20172,0.35889,0.9,13.55,1.42,104.9,157.8
1.7156,0.21082,0.34602,0.9,0.20325,0.35848,0.9,0.20173,0.35837,0.9,15.5,3.07,104.9,155.7
1.7311,0.21324,0.34424,0.9,0.20385,0.35762,0.9,0.20209,0.35737,0.9,17.39,7.14,104.1,153.6
1.7468,0.21588,0.3423,0.9,0.20457,0.3567,0.9,0.20282,0.35592,0.9,19.47,10.96,104.1,151.7
1.7622,0.22085,0.33878,0.9,0.20555,0.35563,0.9,0.20394,0.35435,0.9,24.21,12.75,104.1,149.7
1.7782,0.22598,0.33515,0.9,0.20678,0.3544,0.9,0.20535,0.35266,0.9,28.92,14.39,104.1,147.9
1.7938,0.2116,0.34545,0.9,0.20706,0.35386,0.9,0.20666,0.35111,0.9,10.17,12.61,163.8,148.6
1.8093,0.21416,0.34356,0.9,0.20749,0.35324,0.9,0.2083,0.34941,0.9,12.51,14.55,163.8,149.2
1.825,0.24164,0.32312,0.9,0.20954,0.35144,0.9,0.21053,0.3472,0.9,45.54,20.67,102.0,147.3
1.8409,0.24834,0.31785,0.9,0.21187,0.34942,0.9,0.21328,0.34467,0.9,51.32,24.63,102.0,145.5
1.8567,0.25395,0.31349,0.9,0.21439,0.34727,0.9,0.21657,0.34169,0.9,55.34,30.28,102.0,143.7
1.8724,0.25945,0.30921,0.9,0.2171,0.34498,0.9,0.22033,0.33831,0.9,58.98,35.13,102.0,142.1
1.8879,0.26491,0.30497,0.9,0.21996,0.34258,0.9,0.22445,0.3346,0.9,62.35,38.59,102.0,140.5
1.904,0.27828,0.30288,0.9,0.22346,0.3402,0.9,0.22891,0.33055,0.9,70.55,40.89,102.0,138.9
1.9194,0.29338,0.30155,0.9,0.22766,0.33788,0.9,0.23369,0.32625,0.9,79.88,42.41,102.0,137.5
1.9353,0.30081,0.3009,0.9,0.23205,0.33566,0.9,0.23907,0.32196,0.9,81.97,47.94,102.0,136.0
1.9518,0.30081,0.3009,0.9,0.23617,0.33358,0.9,0.24526,0.31792,0.9,77.05,57.73,102.0,134.7
1.9666,0.30081,0.3009,0.9,0.24005,0.33162,0.9,0.25172,0.31423,0.9,72.42,58.09,102.0,133.4
1.9823,0.30081,0.3009,0.9,0.2437,0.32977,0.9,0.25751,0.31099,0.9,68.08,50.87,102.0,132.1
1.9994,0.30081,0.3009,0.9,0.24712,0.32804,0.9,0.26277,0.30812,0.9,63.99,44.46,102.0,130.9
2.0155,0.30081,0.3009,0.9,0.25034,0.32641,0.9,0.26767,0.30548,0.9,60.15,38.72,102.0,129.8
2.0316,0.30081,0.3009,0.9,0.25337,0.32488,0.9,0.27219,0.30309,0.9,56.55,33.45,102.0,128.6
2.0486,0.30081,0.3009,0.9,0.25622,0.32344,0.9,0.27635,0.30093,0.9,53.15,28.7,102.0,127.6
2.0649,0.30081,0.3009,0.9,0.25889,0.32209,0.9,0.28016,0.29899,0.9,49.96,24.46,102.0,126.6
2.0805,0.30081,0.3009,0.9,0.26141,0.32082,0.9,0.28364,0.29726,0.9,46.97,20.74,102.0,125.6
2.0975,0.30081,0.3009,0.9,0.26377,0.31962,0.9,0.28681,0.29572,0.9,44.15,17.55,102.0,124.6
2.1153,0.30081,0.3009,0.9,0.266,0.3185,0.9,0.28983,0.2944,0.9,41.5,14.92,102.0,123.7
2.131,0.30081,0.3009,0.9,0.26808,0.31745,0.9,0.2928,0.29331,0.9,39.01,12.76,102.0,122.9
2.1469,0.30081,0.3009,0.9,0.27005,0.31645,0.9,0.29553,0.29243,0.9,36.67,11.04,102.0,122.0
2.1626,0.30081,0.3009,0.9,0.27189,0.31552,0.9,0.29789,0.29175,0.9,34.47,9.98,102.0,121.2
2.1782,0.30081,0.3009,0.9,0.27363,0.31464,0.9,0.29991,0.29124,0.9,32.4,9.61,102.0,120.5
2.1934,0.30081,0.3009,0.9,0.27526,0.31382,0.9,0.30153,0.29094,0.9,30.46,9.7,102.0,119.7
2.2131,0.30081,0.3009,0.9,0.27679,0.31304,0.9,0.3029,0.29077,0.9,28.63,9.99,102.0,119.0
2.2294,0.30081,0.3009,0.9,0.27823,0.31231,0.9,0.30404,0.2907,0.9,26.91,10.35,102.0,118.3
2.2447,0.30081,0.3009,0.9,0.27959,0.31163,0.9,0.30498,0.29073,0.9,25.3,10.7,102.0,117.7
2.2629,0.30081,0.3009,0.9,0.28086,0.31099,0.9,0.30574,0.29084,0.9,23.78,11.0,102.0,117.1
2.2788,0.30081,0.3009,0.9,0.28206,0.31038,0.9,0.30635,0.29101,0.9,22.35,11.21,102.0,116.5
2.2946,0.30081,0.3009,0.9,0.28318,0.30981,0.9,0.30681,0.29125,0.9,21.01,11.33,102.0,115.9
2.3109,0.30081,0.3009,0.9,0.28424,0.30928,0.9,0.30714,0.29153,0.9,19.75,11.36,102.0,115.3
2.3269,0.30081,0.3009,0.9,0.28523,0.30878,0.9,0.30735,0.29184,0.9,18.57,11.31,102.0,114.8
2.3428,0.30081,0.3009,0.9,0.28617,0.3083,0.9,0.30747,0.29219,0.9,17.45,11.18,102.0,114.3
2.3589,0.30081,0.3009,0.9,0.28705,0.30786,0.9,0.30751,0.29255,0.9,16.4,10.97,102.0,113.8
2.3754,0.30081,0.3009,0.9,0.28787,0.30744,0.9,0.30748,0.29292,0.9,15.42,10.71,102.0,113.3
2.3912,0.30081,0.3009,0.9,0.28865,0.30705,0.9,0.3074,0.2933,0.9,14.49,10.4,102.0,112.9
2.409,0.30081,0.3009,0.9,0.28938,0.30668,0.9,0.30727,0.29369,0.9,13.63,10.06,102.0,112.4
2.4255,0.30081,0.3009,0.9,0.29006,0.30633,0.9,0.30711,0.29407,0.9,12.81,9.69,102.0,112.0
2.4408,0.30081,0.3009,0.9,0.29071,0.30601,0.9,0.30691,0.29445,0.9,12.04,9.29,102.0,111.6
2.4565,0.30081,0.3009,0.9,0.29132,0.3057,0.9,0.3067,0.29482,0.9,11.32,8.88,102.0,111.2
2.4709,0.30081,0.3009,0.9,0.29189,0.30541,0.9,0.30646,0.29518,0.9,10.64,8.47,102.0,110.9
2.4862,0.30081,0.3009,0.9,0.29242,0.30514,0.9,0.30622,0.29553,0.9,10.0,8.05,102.0,110.5
2.5013,0.30081,0.3009,0.9,0.29292,0.30489,0.9,0.30597,0.29586,0.9,9.4,7.63,102.0,110.2
2.5175,0.30081,0.3009,0.9,0.2934,0.30465,0.9,0.30571,0.29618,0.9,8.84,7.21,102.0,109.8
2.5335,0.30081,0.3009,0.9,0.29384,0.30442,0.9,0.30546,0.29648,0.9,8.31,6.81,102.0,109.5
2.5491,0.30081,0.3009,0.9,0.29426,0.30421,0.9,0.3052,0.29677,0.9,7.81,6.41,102.0,109.2
2.5648,0.30081,0.3009,0.9,0.29465,0.30401,0.9,0.30496,0.29704,0.9,7.34,6.03,102.0,108.9
2.5803,0.30081,0.3009,0.9,0.29502,0.30383,0.9,0.30472,0.2973,0.9,6.9,5.67,102.0,108.7
2.5959,0.30081,0.3009,0.9,0.29537,0.30365,0.9,0.30448,0.29755,0.9,6.48,5.31,102.0,108.4
2.6117,0.30081,0.3009,0.9,0.2957,0.30349,0.9,0.30426,0.29778,0.9,6.1,4.98,102.0,108.2
2.6278,0.30081,0.3009,0.9,0.296,0.30333,0.9,0.30404,0.298,0.9,5.73,4.65,102.0,107.9
2.6436,0.30081,0.3009,0.9,0.29629,0.30319,0.9,0.30384,0.2982,0.9,5.39,4.35,102.0,107.7
2.659,0.30081,0.3009,0.9,0.29656,0.30305,0.9,0.30364,0.29839,0.9,5.06,4.06,102.0,107.4
2.6747,0.30081,0.3009,0.9,0.29682,0.30292,0.9,0.30345,0.29857,0.9,4.76,3.78,102.0,107.2
2.69,0.30081,0.3009,0.9,0.29706,0.3028,0.9,0.30328,0.29874,0.9,4.47,3.52,102.0,107.0
2.7056,0.30081,0.3009,0.9,0.29728,0.30269,0.9,0.30311,0.2989,0.9,4.21,3.28,102.0,106.8
2.7217,0.30081,0.3009,0.9,0.29749,0.30258,0.9,0.30295,0.29905,0.9,3.95,3.05,102.0,106.6
2.7373,0.30081,0.3009,0.9,0.29769,0.30248,0.9,0.3028,0.29919,0.9,3.72,2.83,102.0,106.4
2.7532,0.30081,0.3009,0.9,0.29788,0.30238,0.9,0.30266,0.29931,0.9,3.49,2.63,102.0,106.3
2.7678,0.30081,0.3009,0.9,0.29805,0.30229,0.9,0.30253,0.29943,0.9,3.28,2.44,102.0,106.1
2.7834,0.30081,0.3009,0.9,0.29822,0.30221,0.9,0.3024,0.29955,0.9,3.09,2.26,102.0,105.9
2.7991,0.30081,0.3009,0.9,0.29838,0.30213,0.9,0.30229,0.29965,0.9,2.9,2.1,102.0,105.8
2.8162,0.30081,0.3009,0.9,0.29852,0.30206,0.9,0.30218,0.29974,0.9,2.73,1.94,102.0,105.6
2.8331,0.30081,0.3009,0.9,0.29866,0.30199,0.9,0.30208,0.29983,0.9,2.56,1.8,102.0,105.5
2.8491,0.30081,0.3009,0.9,0.29879,0.30192,0.9,0.30198,0.29992,0.9,2.41,1.66,102.0,105.3
2.8649,0.30081,0.3009,0.9,0.29891,0.30186,0.9,0.3019,0.29999,0.9,2.26,1.53,102.0,105.2
2.8812,0.30081,0.3009,0.9,0.29902,0.30181,0.9,0.30181,0.30006,0.9,2.13,1.42,102.0,105.1
2.8975,0.30081,0.3009,0.9,0.29913,0.30175,0.9,0.30174,0.30013,0.9,2.0,1.31,102.0,105.0
2.9132,0.30081,0.3009,0.9,0.29923,0.3017,0.9,0.30167,0.30019,0.9,1.88,1.21,102.0,104.8
2.9287,0.30081,0.3009,0.9,0.29933,0.30165,0.9,0.3016,0.30025,0.9,1.77,1.12,102.0,104.7
2.944,0.30081,0.3009,0.9,0.29941,0.30161,0.9,0.30154,0.3003,0.9,1.66,1.03,102.0,104.6
2.9597,0.30081,0.3009,0.9,0.2995,0.30157,0.9,0.30148,0.30035,0.9,1.56,0.95,102.0,104.5
2.9756,0.30081,0.3009,0.9,0.29958,0.30153,0.9,0.30143,0.30039,0.9,1.47,0.87,102.0,104.4
2.9909,0.30081,0.3009,0.9,0.29965,0.30149,0.9,0.30138,0.30043,0.9,1.38,0.8,102.0,104.3
3.01,0.30081,0.3009,0.9,0.29972,0.30145,0.9,0.30134,0.30047,0.9,1.3,0.74,102.0,104.2
3.0251,0.30081,0.3009,0.9,0.29979,0.30142,0.9,0.3013,0.30051,0.9,1.22,0.68,102.0,104.1
3.0409,0.30081,0.3009,0.9,0.29985,0.30139,0.9,0.30126,0.30054,0.9,1.15,0.63,102.0,104.1
3.058,0.30081,0.3009,0.9,0.2999,0.30136,0.9,0.30122,0.30057,0.9,1.08,0.58,102.0,104.0
3.0753,0.30081,0.3009,0.9,0.29996,0.30133,0.9,0.30119,0.30059,0.9,1.01,0.53,102.0,103.9
3.0911,0.30081,0.3009,0.9,0.30001,0.30131,0.9,0.30116,0.30062,0.9,0.95,0.49,102.0,103.8
3.1083,0.30081,0.3009,0.9,0.30006,0.30128,0.9,0.30113,0.30064,0.9,0.9,0.45,102.0,103.8
3.1244,0.30081,0.3009,0.9,0.3001,0.30126,0.9,0.3011,0.30066,0.9,0.84,0.41,102.0,103.7
3.1413,0.30081,0.3009,0.9,0.30015,0.30124,0.9,0.30108,0.30068,0.9,0.79,0.38,102.0,103.6
3.1584,0.30081,0.3009,0.9,0.30019,0.30122,0.9,0.30106,0.3007,0.9,0.74,0.35,102.0,103.6
3.1754,0.30081,0.3009,0.9,0.30022,0.3012,0.9,0.30104,0.30072,0.9,0.7,0.32,102.0,103.5
3.196,0.30081,0.3009,0.9,0.30026,0.30118,0.9,0.30102,0.30073,0.9,0.66,0.29,102.0,103.4
3.214,0.30081,0.3009,0.9,0.30029,0.30116,0.9,0.301,0.30075,0.9,0.62,0.27,102.0,103.4
3.2306,0.30081,0.3009,0.9,0.30032,0.30115,0.9,0.30099,0.30076,0.9,0.58,0.25,102.0,103.3
3.2476,0.30081,0.3009,0.9,0.30035,0.30113,0.9,0.30097,0.30077,0.9,0.55,0.23,102.0,103.3
3.2639,0.30081,0.3009,0.9,0.30038,0.30112,0.9,0.30096,0.30078,0.9,0.51,0.21,102.0,103.2
3.2799,0.30081,0.3009,0.9,0.3004,0.30111,0.9,0.30095,0.30079,0.9,0.48,0.19,102.0,103.2
3.2969,0.30081,0.3009,0.9,0.30043,0.30109,0.9,0.30093,0.3008,0.9,0.45,0.17,102.0,103.1
3.3135,0.30081,0.3009,0.9,0.30045,0.30108,0.9,0.30092,0.30081,0.9,0.43,0.16,102.0,103.1
3.3291,0.30081,0.3009,0.9,0.30047,0.30107,0.9,0.30091,0.30082,0.9,0.4,0.15,102.0,103.0
3.3453,0.30081,0.3009,0.9,0.30049,0.30106,0.9,0.30091,0.30083,0.9,0.38,0.13,102.0,103.0
3.3608,0.30081,0.3009,0.9,0.30051,0.30105,0.9,0.3009,0.30083,0.9,0.35,0.12,102.0,103.0
3.3765,0.30081,0.3009,0.9,0.30053,0.30104,0.9,0.30089,0.30084,0.9,0.33,0.11,102.0,102.9
3.3929,0.30081,0.3009,0.9,0.30055,0.30104,0.9,0.30088,0.30084,0.9,0.31,0.1,102.0,102.9
3.4097,0.30081,0.3009,0.9,0.30056,0.30103,0.9,0.30088,0.30085,0.9,0.29,0.09,102.0,102.9
3.4285,0.30081,0.3009,0.9,0.30058,0.30102,0.9,0.30087,0.30085,0.9,0.28,0.09,102.0,102.8
3.4441,0.30081,0.3009,0.9,0.30059,0.30101,0.9,0.30087,0.30086,0.9,0.26,0.08,102.0,102.8
3.4608,0.30081,0.3009,0.9,0.3006,0.30101,0.9,0.30086,0.30086,0.9,0.24,0.07,102.0,102.8
3.4784,0.30081,0.3009,0.9,0.30062,0.301,0.9,0.30086,0.30087,0.9,0.23,0.07,102.0,102.7
3.4949,0.30081,0.3009,0.9,0.30063,0.30099,0.9,0.30085,0.30087,0.9,0.22,0.06,102.0,102.7
3.5111,0.30081,0.3009,0.9,0.30064,0.30099,0.9,0.30085,0.30087,0.9,0.2,0.06,102.0,102.7
