timestamp,target_x,target_y,target_z,std_x,std_y,std_z,prop_x,prop_y,prop_z,err_std_mm,err_prop_mm,delay_ms,tau_filt_ms
1.9341,0.11437,0.33367,0.9,0.12503,0.34151,0.9,0.11833,0.3348,0.9,14.07,4.64,141.0,149.3
1.9809,0.11468,0.33362,0.9,0.1244,0.34104,0.9,0.11796,0.33456,0.9,13.01,3.84,117.8,148.1
2.1019,0.11215,0.33483,0.9,0.12367,0.34067,0.9,0.11758,0.33446,0.9,13.74,5.81,128.2,147.3
2.1599,0.11152,0.33509,0.9,0.12294,0.34033,0.9,0.11714,0.33436,0.9,13.37,6.09,139.2,146.9
2.1917,0.11092,0.33655,0.9,0.12222,0.34011,0.9,0.11667,0.33434,0.9,12.61,6.6,101.6,145.1
2.2369,0.11141,0.33684,0.9,0.12157,0.33991,0.9,0.11632,0.33437,0.9,11.29,5.83,108.5,143.7
2.3267,0.11418,0.33696,0.9,0.12113,0.33973,0.9,0.11609,0.33442,0.9,7.96,3.36,104.4,142.1
2.4016,0.12982,0.33453,0.9,0.12165,0.33942,0.9,0.11667,0.33436,0.9,10.13,13.72,125.0,141.4
2.4475,0.13355,0.33363,0.9,0.12236,0.33907,0.9,0.11747,0.33426,0.9,13.23,16.89,164.5,142.3
2.4945,0.14402,0.33844,0.9,0.12366,0.33903,0.9,0.11873,0.33443,0.9,21.67,26.88,119.9,141.4
2.5994,0.14713,0.3369,0.9,0.12507,0.33891,0.9,0.12007,0.33451,0.9,23.56,28.5,196.6,143.6
2.6428,0.14883,0.33592,0.9,0.1265,0.33873,0.9,0.12141,0.33455,0.9,23.95,28.8,178.3,145.0
2.6888,0.14983,0.33656,0.9,0.1279,0.3386,0.9,0.12274,0.33462,0.9,23.43,28.49,123.7,144.2
2.7637,0.15043,0.33665,0.9,0.12925,0.33848,0.9,0.12403,0.33469,0.9,22.61,27.76,103.7,142.5
2.7799,0.14924,0.33664,0.9,0.13045,0.33837,0.9,0.12522,0.33476,0.9,20.08,25.28,108.2,141.2
2.884,0.14853,0.3372,0.9,0.13153,0.3383,0.9,0.12627,0.33489,0.9,18.12,23.43,156.7,141.8
2.9127,0.14618,0.33589,0.9,0.13241,0.33816,0.9,0.12714,0.33495,0.9,14.85,19.94,144.1,141.9
3.0179,0.14672,0.33535,0.9,0.13327,0.33799,0.9,0.128,0.33502,0.9,14.58,19.58,189.0,143.8
3.0487,0.14613,0.33425,0.9,0.13404,0.33776,0.9,0.1288,0.33503,0.9,13.39,18.14,186.4,145.5
3.0957,0.14454,0.3334,0.9,0.13467,0.3375,0.9,0.12954,0.335,0.9,11.36,15.82,113.5,144.2
3.1687,0.14383,0.33439,0.9,0.13522,0.33732,0.9,0.13053,0.33497,0.9,9.68,14.3,120.1,143.2
3.2581,0.14495,0.33408,0.9,0.1358,0.33712,0.9,0.13159,0.33491,0.9,10.25,14.44,116.4,142.2
3.3644,0.1448,0.33498,0.9,0.13634,0.33699,0.9,0.13278,0.335,0.9,9.24,13.2,120.7,141.3
3.487,0.1443,0.33429,0.9,0.13682,0.33683,0.9,0.13393,0.33499,0.9,8.4,11.54,106.7,139.9
3.5189,0.14482,0.3325,0.9,0.1373,0.33657,0.9,0.13505,0.33491,0.9,9.1,11.17,109.0,138.7
3.5776,0.14595,0.33164,0.9,0.13782,0.33627,0.9,0.13615,0.33478,0.9,9.96,11.38,110.4,137.5
3.6528,0.14497,0.33384,0.9,0.13825,0.33613,0.9,0.13709,0.33478,0.9,7.55,8.87,163.6,138.6
3.6836,0.1453,0.33516,0.9,0.13867,0.33607,0.9,0.13797,0.33484,0.9,7.12,8.22,143.1,138.8
3.6998,0.1441,0.33617,0.9,0.139,0.33608,0.9,0.13867,0.33493,0.9,5.43,6.27,117.2,137.9
3.7734,0.14448,0.3365,0.9,0.13933,0.3361,0.9,0.13935,0.33502,0.9,5.5,6.02,154.6,138.6
3.8494,0.14541,0.33474,0.9,0.13969,0.33602,0.9,0.14005,0.33501,0.9,6.24,6.06,194.6,140.8
3.8835,0.14526,0.3349,0.9,0.14003,0.33595,0.9,0.14067,0.33499,0.9,5.68,5.22,153.6,141.3
3.8999,0.14476,0.33586,0.9,0.14031,0.33595,0.9,0.14119,0.335,0.9,4.73,4.18,144.0,141.4
3.9446,0.14422,0.33698,0.9,0.14054,0.33601,0.9,0.14163,0.33509,0.9,4.04,3.62,160.9,142.2
3.9749,0.14456,0.33638,0.9,0.14079,0.33603,0.9,0.14206,0.33513,0.9,4.04,3.21,138.2,142.1
4.0473,0.1449,0.33655,0.9,0.14103,0.33606,0.9,0.14247,0.33521,0.9,4.15,3.17,173.1,143.3
4.1111,0.14597,0.33459,0.9,0.14133,0.33597,0.9,0.14287,0.33516,0.9,5.15,3.55,119.0,142.3
4.1264,0.14509,0.33646,0.9,0.14155,0.336,0.9,0.1432,0.33518,0.9,3.79,2.57,116.0,141.3
4.2323,0.14476,0.33703,0.9,0.14175,0.33606,0.9,0.1435,0.3352,0.9,3.37,2.42,168.7,142.4
4.2924,0.14495,0.33721,0.9,0.14194,0.33613,0.9,0.14375,0.33529,0.9,3.4,2.47,188.2,144.2
4.3083,0.14598,0.33603,0.9,0.14218,0.33613,0.9,0.14402,0.33533,0.9,4.04,2.35,145.5,144.3
4.368,0.14165,0.33496,0.9,0.14215,0.33606,0.9,0.14403,0.33534,0.9,1.28,2.4,131.4,143.7
4.384,0.13841,0.33621,0.9,0.14192,0.33607,0.9,0.14386,0.33541,0.9,3.74,5.68,119.0,142.7
4.4594,0.13833,0.33585,0.9,0.14171,0.33605,0.9,0.14371,0.33543,0.9,3.6,5.55,122.6,141.9
4.5348,0.13755,0.33563,0.9,0.14146,0.33603,0.9,0.1435,0.33544,0.9,4.18,6.16,178.8,143.4
4.6101,0.13187,0.33455,0.9,0.14088,0.33594,0.9,0.143,0.33541,0.9,9.71,11.67,128.4,142.8
4.7154,0.11899,0.3357,0.9,0.13957,0.33592,0.9,0.14186,0.33546,0.9,21.9,24.02,163.1,143.6
4.7644,0.12011,0.33575,0.9,0.1384,0.33591,0.9,0.14083,0.3355,0.9,19.46,21.76,119.3,142.7
4.8821,0.11903,0.33479,0.9,0.13724,0.33585,0.9,0.1398,0.3355,0.9,19.41,21.82,134.2,142.3
4.9437,0.11907,0.33577,0.9,0.13615,0.33584,0.9,0.13883,0.3355,0.9,18.17,20.73,136.0,142.1
4.9746,0.11682,0.33677,0.9,0.13499,0.3359,0.9,0.13778,0.33559,0.9,19.35,22.05,124.8,141.4
5.0638,0.12053,0.33373,0.9,0.13412,0.33577,0.9,0.13695,0.33553,0.9,14.62,17.34,132.6,141.0
5.1664,0.12167,0.33492,0.9,0.13338,0.33572,0.9,0.13621,0.33554,0.9,12.49,15.29,180.2,142.6
5.2273,0.1205,0.33448,0.9,0.1326,0.33564,0.9,0.13547,0.3355,0.9,12.94,15.75,100.3,140.9
5.3024,0.12157,0.33341,0.9,0.13194,0.33551,0.9,0.13473,0.33539,0.9,11.26,14.06,134.0,140.6
5.3917,0.12141,0.33271,0.9,0.13131,0.33534,0.9,0.13395,0.33527,0.9,10.9,13.59,175.8,142.0
5.4382,0.12112,0.33409,0.9,0.1307,0.33527,0.9,0.1332,0.33522,0.9,10.26,12.88,181.4,143.6
5.4679,0.1209,0.33505,0.9,0.13011,0.33525,0.9,0.13246,0.33522,0.9,9.8,12.3,186.7,145.3
5.4841,0.12073,0.33486,0.9,0.12955,0.33523,0.9,0.13164,0.33518,0.9,9.39,11.73,170.4,146.3
5.4999,0.12177,0.33435,0.9,0.12908,0.33518,0.9,0.13067,0.33515,0.9,7.83,9.91,145.5,146.3
5.5591,0.12315,0.33592,0.9,0.12872,0.33522,0.9,0.12986,0.33519,0.9,5.97,7.55,167.1,147.1
5.6031,0.12536,0.33606,0.9,0.12852,0.33527,0.9,0.12919,0.33522,0.9,3.46,4.58,165.5,147.9
5.6781,0.12551,0.33481,0.9,0.12834,0.33524,0.9,0.1286,0.33521,0.9,3.05,3.71,134.5,147.3
5.7085,0.12623,0.33334,0.9,0.12822,0.33513,0.9,0.12804,0.33514,0.9,2.84,3.01,136.8,146.9
5.8015,0.12655,0.33269,0.9,0.12812,0.33498,0.9,0.12762,0.33498,0.9,2.95,2.86,134.6,146.4
5.8337,0.12497,0.3343,0.9,0.12793,0.33494,0.9,0.12718,0.33493,0.9,3.22,2.73,159.2,146.9
5.9117,0.12436,0.3349,0.9,0.12771,0.33494,0.9,0.12672,0.33491,0.9,3.57,2.82,191.3,148.7
5.9285,0.12232,0.33532,0.9,0.12739,0.33496,0.9,0.12623,0.33489,0.9,5.4,4.42,170.8,149.6
5.9455,0.1198,0.3366,0.9,0.12693,0.33506,0.9,0.12564,0.33492,0.9,7.76,6.65,140.4,149.2
5.9615,0.12157,0.33442,0.9,0.12661,0.33502,0.9,0.12518,0.33487,0.9,5.4,4.1,106.1,147.5
6.0554,0.12086,0.33354,0.9,0.12627,0.33493,0.9,0.12472,0.3348,0.9,5.94,4.52,166.0,148.2
6.071,0.12134,0.33396,0.9,0.12597,0.33488,0.9,0.12431,0.33475,0.9,5.02,3.48,147.6,148.2
6.1446,0.12225,0.33458,0.9,0.12575,0.33486,0.9,0.12401,0.33473,0.9,3.73,2.07,123.8,147.2
6.1893,0.12156,0.33395,0.9,0.1255,0.3348,0.9,0.12374,0.3347,0.9,4.29,2.58,142.2,147.0
6.2935,0.12618,0.32572,0.9,0.12554,0.33426,0.9,0.12377,0.33427,0.9,9.11,9.31,131.7,146.4
6.3395,0.13186,0.32936,0.9,0.12592,0.33396,0.9,0.1241,0.33402,0.9,8.0,9.47,135.7,146.0
6.4032,0.13884,0.32962,0.9,0.12669,0.3337,0.9,0.12479,0.33376,0.9,13.64,15.38,174.0,147.1
6.419,0.13829,0.32931,0.9,0.12739,0.33344,0.9,0.12544,0.33349,0.9,12.4,14.21,153.4,147.4
6.4509,0.14789,0.3209,0.9,0.12862,0.33269,0.9,0.12651,0.33285,0.9,24.04,25.75,170.7,148.3
9.3393,0.11537,0.33546,0.9,0.12782,0.33285,0.9,0.12589,0.33298,0.9,13.54,11.44,146.4,148.2
9.3853,0.11635,0.33405,0.9,0.12714,0.33293,0.9,0.12533,0.33304,0.9,11.54,9.6,104.0,146.5
9.4757,0.09314,0.34003,0.9,0.1251,0.33335,0.9,0.12359,0.33342,0.9,34.73,32.94,121.9,145.5
9.5479,0.09208,0.34069,0.9,0.12311,0.33379,0.9,0.12193,0.33378,0.9,33.82,32.34,167.5,146.4
9.597,0.09318,0.3403,0.9,0.12132,0.33418,0.9,0.12041,0.33407,0.9,30.63,29.48,139.7,146.1
9.7025,0.09933,0.33716,0.9,0.12,0.33436,0.9,0.11929,0.33421,0.9,22.19,21.31,151.2,146.3
9.7335,0.09991,0.33583,0.9,0.11879,0.33445,0.9,0.11828,0.33429,0.9,20.14,19.44,145.6,146.3
9.7494,0.09884,0.33493,0.9,0.1176,0.33448,0.9,0.11726,0.33431,0.9,19.96,19.45,134.6,145.8
9.8519,0.09871,0.33447,0.9,0.11646,0.33448,0.9,0.11638,0.33413,0.9,18.89,18.55,194.6,147.7
9.8831,0.0988,0.33443,0.9,0.1154,0.33447,0.9,0.11566,0.33405,0.9,17.67,17.59,162.5,148.3
9.9136,0.10081,0.33531,0.9,0.11453,0.33452,0.9,0.11521,0.33403,0.9,14.62,14.91,108.7,146.7
10.0472,0.10303,0.33443,0.9,0.11384,0.33452,0.9,0.11487,0.33396,0.9,11.5,12.19,139.5,146.5
10.1076,0.10158,0.3352,0.9,0.1131,0.33456,0.9,0.11466,0.33377,0.9,12.28,13.35,149.7,146.6
10.1685,0.10291,0.33566,0.9,0.11249,0.33463,0.9,0.11385,0.33391,0.9,10.25,11.9,179.6,147.9
10.2288,0.10364,0.3341,0.9,0.11196,0.33459,0.9,0.11315,0.33395,0.9,8.87,10.21,151.1,148.0
10.3324,0.10565,0.33279,0.9,0.11158,0.33449,0.9,0.11213,0.33403,0.9,6.56,7.58,132.3,147.4
10.3777,0.10627,0.33246,0.9,0.11126,0.33436,0.9,0.11121,0.33409,0.9,5.69,6.07,151.9,147.6
10.4389,0.1061,0.33259,0.9,0.11095,0.33426,0.9,0.11038,0.33415,0.9,5.46,5.33,186.9,149.2
10.4558,0.1059,0.33269,0.9,0.11065,0.33416,0.9,0.10973,0.33414,0.9,5.29,4.71,140.7,148.8
10.5183,0.10631,0.33276,0.9,0.11039,0.33408,0.9,0.10917,0.3341,0.9,4.56,3.69,151.7,148.9
10.5503,0.10542,0.33275,0.9,0.11009,0.334,0.9,0.10859,0.33405,0.9,5.15,3.99,135.1,148.4
10.6122,0.10535,0.3327,0.9,0.10981,0.33392,0.9,0.10806,0.33398,0.9,4.91,3.51,129.5,147.6
10.7173,0.10313,0.3336,0.9,0.10941,0.3339,0.9,0.10746,0.33397,0.9,6.69,4.95,125.4,146.7
10.7933,0.10315,0.3337,0.9,0.10903,0.33389,0.9,0.10695,0.33398,0.9,6.26,4.32,151.0,146.9
10.8665,0.10282,0.33353,0.9,0.10866,0.33387,0.9,0.1065,0.33397,0.9,6.22,4.16,166.6,147.7
10.942,0.1023,0.33543,0.9,0.10828,0.33396,0.9,0.10602,0.33406,0.9,6.54,4.45,109.7,146.2
11.06,0.10388,0.33475,0.9,0.10801,0.33401,0.9,0.10568,0.33414,0.9,4.46,2.25,185.1,147.7
11.0755,0.10261,0.33427,0.9,0.10769,0.33403,0.9,0.10532,0.33415,0.9,5.41,3.08,149.0,147.8
11.1491,0.10357,0.33544,0.9,0.10744,0.33411,0.9,0.10509,0.33419,0.9,4.36,2.18,177.0,149.0
11.1647,0.10517,0.33421,0.9,0.10731,0.33412,0.9,0.10497,0.33416,0.9,2.27,0.09,120.6,147.8
11.1804,0.10503,0.33401,0.9,0.10717,0.33411,0.9,0.10487,0.33412,0.9,2.28,0.16,100.3,145.9
11.2992,0.10387,0.33296,0.9,0.10697,0.33404,0.9,0.10474,0.33403,0.9,3.49,1.53,171.8,147.0
11.3146,0.10315,0.33391,0.9,0.10674,0.33403,0.9,0.10459,0.334,0.9,3.82,1.59,129.9,146.3
11.3742,0.10387,0.33504,0.9,0.10657,0.33409,0.9,0.10448,0.33402,0.9,3.04,1.26,127.4,145.5
11.4494,0.10303,0.33539,0.9,0.10636,0.33417,0.9,0.10434,0.33407,0.9,3.77,1.99,154.1,145.9
11.5096,0.10285,0.33479,0.9,0.10615,0.33421,0.9,0.10417,0.33409,0.9,3.56,1.65,110.8,144.5
11.5679,0.10397,0.33374,0.9,0.10602,0.33418,0.9,0.10407,0.33407,0.9,2.23,0.4,123.9,143.6
11.6163,0.10524,0.33318,0.9,0.10597,0.33412,0.9,0.10405,0.33402,0.9,1.27,1.47,127.2,143.0
11.6942,0.10563,0.33241,0.9,0.10595,0.33402,0.9,0.10404,0.33397,0.9,1.75,2.26,167.6,144.0
11.7719,0.10787,0.33197,0.9,0.10606,0.33389,0.9,0.10419,0.33388,0.9,2.81,4.32,151.2,144.3
11.834,0.10627,0.33299,0.9,0.10608,0.33384,0.9,0.10423,0.33384,0.9,0.93,2.26,158.2,144.8
11.8504,0.10717,0.33496,0.9,0.10614,0.33391,0.9,0.10434,0.33392,0.9,1.56,3.14,119.7,143.8
11.9414,0.10744,0.33489,0.9,0.10622,0.33397,0.9,0.1045,0.33397,0.9,1.63,3.24,103.7,142.2
11.9725,0.10907,0.33565,0.9,0.10639,0.33407,0.9,0.10473,0.33405,0.9,3.31,4.87,118.5,141.3
12.0693,0.10777,0.33579,0.9,0.10647,0.33417,0.9,0.10486,0.33411,0.9,2.21,3.51,170.6,142.4
12.1449,0.10759,0.33581,0.9,0.10654,0.33427,0.9,0.10497,0.3342,0.9,1.98,3.21,118.2,141.5
12.2196,0.107,0.33538,0.9,0.10657,0.33434,0.9,0.10505,0.33428,0.9,1.2,2.35,175.8,142.8
12.2673,0.10889,0.33507,0.9,0.10671,0.33438,0.9,0.10522,0.33434,0.9,2.43,3.91,162.6,143.6
12.301,0.10993,0.33533,0.9,0.1069,0.33444,0.9,0.10542,0.33441,0.9,3.36,4.82,152.7,144.0
12.3172,0.10812,0.33525,0.9,0.10697,0.33449,0.9,0.10555,0.33444,0.9,1.46,2.82,141.1,143.9
12.3646,0.1096,0.33508,0.9,0.10713,0.33452,0.9,0.10578,0.33446,0.9,2.69,4.09,117.2,142.8
12.4429,0.10949,0.33482,0.9,0.10727,0.33454,0.9,0.106,0.33444,0.9,2.38,3.73,161.5,143.6
12.5196,0.11008,0.33457,0.9,0.10744,0.33454,0.9,0.10628,0.33441,0.9,2.81,4.09,107.4,142.1
12.5666,0.10963,0.33395,0.9,0.10757,0.33451,0.9,0.10649,0.33437,0.9,2.27,3.39,150.8,142.5
12.6585,0.10824,0.33572,0.9,0.10761,0.33458,0.9,0.10663,0.33446,0.9,1.39,2.22,198.1,144.7
12.7374,0.10636,0.33668,0.9,0.10754,0.3347,0.9,0.10668,0.33459,0.9,2.45,2.24,193.4,146.6
12.7538,0.10584,0.33867,0.9,0.10744,0.33494,0.9,0.10673,0.33483,0.9,4.32,4.17,119.7,145.6
12.7846,0.10163,0.33944,0.9,0.10709,0.33521,0.9,0.10654,0.33509,0.9,7.34,6.88,107.9,144.0
12.912,0.10211,0.33728,0.9,0.10679,0.33534,0.9,0.10637,0.33524,0.9,5.39,4.94,181.8,145.6
12.9427,0.10189,0.33691,0.9,0.1065,0.33543,0.9,0.10619,0.33534,0.9,5.14,4.78,162.6,146.2
13.0193,0.10174,0.33694,0.9,0.10621,0.33552,0.9,0.10604,0.33544,0.9,4.99,4.73,187.9,147.9
13.0351,0.10177,0.3355,0.9,0.10594,0.33552,0.9,0.10592,0.33546,0.9,4.44,4.27,105.4,146.2
13.1084,0.10274,0.33643,0.9,0.10575,0.33557,0.9,0.10582,0.33553,0.9,3.33,3.32,157.3,146.6
13.1855,0.10224,0.33675,0.9,0.10554,0.33564,0.9,0.10572,0.3356,0.9,3.71,3.78,182.9,148.1
13.2016,0.1034,0.33735,0.9,0.10541,0.33575,0.9,0.10568,0.33569,0.9,2.73,2.9,165.8,148.8
13.262,0.10342,0.33739,0.9,0.10529,0.33585,0.9,0.10565,0.33578,0.9,2.58,2.82,129.5,148.0
13.3516,0.10284,0.33498,0.9,0.10515,0.33579,0.9,0.10557,0.33573,0.9,2.6,2.92,168.9,148.9
13.3821,0.10428,0.3359,0.9,0.10509,0.3358,0.9,0.10554,0.33577,0.9,0.87,1.3,161.1,149.4
13.398,0.10472,0.336,0.9,0.10507,0.33581,0.9,0.1055,0.33582,0.9,0.43,0.86,134.7,148.8
13.4725,0.10518,0.33583,0.9,0.10508,0.33581,0.9,0.10546,0.33591,0.9,0.11,0.32,110.4,147.2
13.5453,0.10469,0.33621,0.9,0.10505,0.33584,0.9,0.10532,0.33601,0.9,0.56,0.83,154.8,147.5
13.6361,0.10491,0.33609,0.9,0.10505,0.33585,0.9,0.10521,0.33606,0.9,0.29,0.42,199.9,149.6
13.6952,0.10652,0.336,0.9,0.10513,0.33586,0.9,0.10519,0.33609,0.9,1.48,1.3,149.2,149.6
13.7112,0.10853,0.33482,0.9,0.10534,0.3358,0.9,0.10527,0.33606,0.9,3.55,3.57,130.8,148.9
13.7556,0.1075,0.33414,0.9,0.10547,0.3357,0.9,0.10529,0.33597,0.9,2.72,2.94,106.8,147.2
13.8139,0.10816,0.33396,0.9,0.10563,0.33559,0.9,0.10537,0.33588,0.9,3.21,3.5,129.2,146.5
13.8738,0.10809,0.33454,0.9,0.10578,0.33553,0.9,0.10544,0.33584,0.9,2.68,3.03,129.2,145.8
13.934,0.1104,0.3353,0.9,0.10605,0.33552,0.9,0.10564,0.33585,0.9,4.63,4.99,142.1,145.6
13.9789,0.10908,0.33745,0.9,0.10624,0.33563,0.9,0.10577,0.33596,0.9,3.59,3.79,123.2,144.7
14.0663,0.10948,0.33641,0.9,0.10643,0.33568,0.9,0.1059,0.33597,0.9,3.34,3.74,159.2,145.3
14.1115,0.11062,0.33723,0.9,0.10668,0.33577,0.9,0.10611,0.33604,0.9,4.46,4.89,129.6,144.7
14.2011,0.11033,0.33693,0.9,0.1069,0.33584,0.9,0.1063,0.33609,0.9,3.83,4.32,153.8,145.0
14.2488,0.11039,0.33707,0.9,0.10711,0.33592,0.9,0.1065,0.33613,0.9,3.69,4.2,169.3,146.0
14.3218,0.10871,0.33712,0.9,0.1072,0.33599,0.9,0.10659,0.33619,0.9,2.0,2.42,197.7,148.1
14.3393,0.10847,0.3373,0.9,0.10728,0.33607,0.9,0.10668,0.33625,0.9,1.82,2.18,150.5,148.2
14.369,0.10837,0.33798,0.9,0.10735,0.33618,0.9,0.10679,0.33633,0.9,2.21,2.43,147.3,148.1
14.413,0.10923,0.33741,0.9,0.10746,0.33626,0.9,0.10698,0.33636,0.9,2.25,2.67,148.8,148.2
14.479,0.10758,0.33714,0.9,0.10747,0.33631,0.9,0.10705,0.33636,0.9,0.89,0.98,185.6,149.7
14.5667,0.10956,0.3368,0.9,0.10759,0.33634,0.9,0.10722,0.33635,0.9,2.15,2.55,198.0,151.6
14.5824,0.10757,0.33721,0.9,0.10759,0.33639,0.9,0.1073,0.33635,0.9,0.88,0.93,154.3,151.7
14.628,0.1083,0.33762,0.9,0.10763,0.33646,0.9,0.1074,0.33639,0.9,1.42,1.62,177.2,152.7
14.6884,0.10968,0.33652,0.9,0.10776,0.33647,0.9,0.10762,0.33638,0.9,2.05,2.28,127.4,151.7
14.7775,0.10912,0.33704,0.9,0.10784,0.3365,0.9,0.10776,0.33645,0.9,1.48,1.65,169.5,152.4
14.7929,0.11041,0.33568,0.9,0.10799,0.33645,0.9,0.10797,0.33642,0.9,2.7,2.76,150.9,152.4
14.8408,0.11324,0.33481,0.9,0.10831,0.33635,0.9,0.10832,0.33636,0.9,5.5,5.51,165.6,152.9
14.9005,0.11466,0.33491,0.9,0.10869,0.33627,0.9,0.10873,0.33631,0.9,6.51,6.5,104.1,150.9
14.9445,0.11395,0.33434,0.9,0.109,0.33615,0.9,0.10903,0.33623,0.9,5.6,5.58,110.4,149.3
14.9903,0.11349,0.33459,0.9,0.10927,0.33606,0.9,0.10929,0.33617,0.9,4.75,4.75,111.2,147.8
15.0354,0.11174,0.33533,0.9,0.10942,0.33601,0.9,0.10945,0.33616,0.9,2.57,2.59,118.7,146.6
15.0959,0.11122,0.33522,0.9,0.10953,0.33597,0.9,0.10959,0.33614,0.9,1.97,2.01,129.9,146.0
15.1117,0.11147,0.33437,0.9,0.10965,0.33587,0.9,0.10969,0.33606,0.9,2.51,2.58,102.4,144.2
15.1721,0.1125,0.33459,0.9,0.10982,0.33579,0.9,0.10988,0.336,0.9,3.13,3.17,112.1,142.9
15.2899,0.11294,0.33448,0.9,0.11,0.33572,0.9,0.11004,0.33594,0.9,3.39,3.42,111.8,141.7
15.3801,0.11333,0.33344,0.9,0.1102,0.33558,0.9,0.11023,0.33584,0.9,4.04,4.14,136.3,141.5
15.3985,0.11106,0.33399,0.9,0.11026,0.33548,0.9,0.11031,0.33575,0.9,1.8,2.03,108.6,140.2
15.5209,0.11218,0.33377,0.9,0.11037,0.33538,0.9,0.11044,0.33566,0.9,2.58,2.72,183.4,141.9
15.5519,0.11239,0.33417,0.9,0.11049,0.33531,0.9,0.11059,0.33557,0.9,2.35,2.46,109.5,140.6
